user_id,signup_date,cohort_month,channel,device,region,user_segment,age,prior_python_score,prior_sql_score,experiment_group,assigned_at,sessions_7d,lessons_started_7d,lessons_completed_7d,study_minutes_7d,activated_7d,paywall_seen,trial_started,paid_14d,monthly_price,revenue_30d,refund_30d,payment_failed,retained_30d,retained_60d,churned_60d,support_tickets_30d,csat,nps_score,quiz_score_after,marketing_spend_user,is_test_account
U000936,2026-03-21,2026-03,paid_search,android,Kazan,student,18.0,24.4,37.8,smart_onboarding,2026-03-21,11,7,2,151.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,49.0,407.61,False
U000937,2026-05-28,2026-05,email,ios,Moscow,manager,,67.2,58.3,smart_onboarding,2026-05-29,2,3,2,140.8,False,True,True,False,0,0.0,False,False,False,False,False,0,,5.0,87.9,61.44,False
U000938,2026-01-06,2026-01,paid_social,desktop,Kazan,student,18.0,48.6,61.0,smart_onboarding,2026-01-06,7,15,13,369.5,True,True,True,True,1990,3980.0,False,False,True,True,False,0,,10.0,86.2,488.23,False
U000939,2026-06-04,2026-06,paid_search,android,Novosibirsk,career_switcher,30.0,53.3,16.8,control,2026-06-04,4,3,0,61.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,58.5,639.52,False
U000940,2026-06-20,2026-06,organic,android,Moscow,career_switcher,24.0,49.9,20.5,control,2026-06-20,6,7,2,127.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,44.4,0.0,False
U000941,2026-01-20,2026-01,paid_search,desktop,,career_switcher,30.0,57.4,45.8,control,2026-01-21,10,11,10,352.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,10.0,84.8,705.04,False
U000942,2026-02-25,2026-02,paid_social,android,Other,student,19.0,22.2,59.1,smart_onboarding,2026-02-25,4,7,2,81.8,True,True,False,True,1490,1490.0,False,True,True,True,False,0,,9.0,46.3,406.89,False
U000943,2026-06-22,2026-06,referral,desktop,Saint Petersburg,manager,18.0,58.9,45.7,control,2026-06-22,4,8,6,164.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,99.2,182.98,False
U000944,2026-05-17,2026-05,organic,android,Moscow,student,35.0,71.2,29.3,control,2026-05-17,3,4,0,39.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,58.7,0.0,False
U000945,2026-03-27,2026-03,organic,ios,Novosibirsk,junior_analyst,32.0,51.3,40.7,control,2026-03-27,7,7,5,167.8,True,True,False,False,0,0.0,False,False,True,True,False,0,,6.0,51.8,0.0,False
U000946,2026-01-16,2026-01,paid_social,android,Moscow,manager,29.0,49.6,30.7,control,2026-01-16,3,3,2,124.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,56.4,665.26,False
U000947,2026-02-10,2026-02,email,android,Other,junior_analyst,26.0,60.3,27.7,smart_onboarding,2026-02-10,6,6,2,110.9,True,True,False,True,1990,1990.0,False,False,False,False,True,0,,6.0,60.5,45.31,False
U000948,2026-03-19,2026-03,influencer,android,Other,junior_analyst,18.0,71.4,49.9,control,2026-03-20,2,7,5,174.8,True,True,True,True,990,990.0,False,False,True,False,True,0,,9.0,70.2,377.37,False
U000949,2026-03-03,2026-03,paid_search,desktop,Moscow,career_switcher,21.0,31.1,30.3,control,2026-03-04,7,7,2,140.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,6.0,58.4,475.21,False
U000950,2026-02-03,2026-02,email,ios,Novosibirsk,junior_analyst,29.0,49.9,25.4,smart_onboarding,2026-02-03,7,6,1,78.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,31.5,60.31,False
U000951,2026-02-11,2026-02,referral,ios,Novosibirsk,student,23.0,48.0,48.1,smart_onboarding,2026-02-12,4,5,4,136.3,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,52.6,100.38,False
U000952,2026-05-06,2026-05,organic,desktop,Yekaterinburg,student,31.0,37.7,8.6,smart_onboarding,2026-05-06,3,3,1,145.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,18.6,0.0,False
U000953,2026-05-12,2026-05,paid_social,ios,Other,junior_analyst,28.0,62.2,59.9,smart_onboarding,2026-05-12,5,5,3,290.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,61.8,508.9,False
U000954,2026-03-26,2026-03,email,android,Saint Petersburg,career_switcher,31.0,73.5,20.1,smart_onboarding,2026-03-26,6,9,6,214.4,True,True,True,True,1990,1990.0,False,False,True,False,True,0,,7.0,96.3,46.94,False
U000955,2026-04-04,2026-04,influencer,desktop,Saint Petersburg,other,45.0,40.7,37.7,control,2026-04-04,2,4,3,90.1,True,True,True,True,990,990.0,False,False,False,False,True,0,,8.0,67.9,557.6,False
U000956,2026-04-28,2026-04,organic,mobile_web,Moscow,other,39.0,61.3,31.0,smart_onboarding,2026-04-29,10,8,5,167.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,70.2,0.0,False
U000957,2026-05-11,2026-05,influencer,ios,Moscow,other,30.0,38.7,37.5,smart_onboarding,2026-05-12,3,2,0,49.0,False,True,False,False,0,0.0,False,False,False,False,False,0,,3.0,41.3,942.84,False
U000958,2026-03-28,2026-03,organic,mobile_web,Yekaterinburg,manager,18.0,35.4,25.5,smart_onboarding,2026-03-28,5,6,4,162.2,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,53.9,0.0,False
U000959,2026-01-07,2026-01,referral,android,Moscow,career_switcher,29.0,48.7,22.5,control,2026-01-07,8,8,5,179.0,True,True,True,False,0,0.0,False,False,True,True,False,0,,10.0,51.4,135.03,False
U000960,2026-05-05,2026-05,paid_search,mobile_web,Saint Petersburg,junior_analyst,,28.9,97.6,control,2026-05-05,5,2,1,134.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,62.3,635.08,False
U000961,2026-05-07,2026-05,organic,ios,Novosibirsk,career_switcher,23.0,37.9,53.9,smart_onboarding,2026-05-08,7,10,5,195.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,79.1,0.0,False
U000962,2026-05-01,2026-05,paid_search,ios,Other,career_switcher,25.0,43.7,26.8,smart_onboarding,2026-05-01,1,3,2,54.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,50.9,544.63,False
U000963,2026-05-12,2026-05,organic,desktop,Other,manager,25.0,64.0,27.3,control,2026-05-12,3,7,4,131.6,True,True,False,False,0,0.0,False,False,True,True,False,0,,5.0,52.2,0.0,False
U000964,2026-05-21,2026-05,organic,desktop,Other,junior_analyst,29.0,28.8,36.9,control,2026-05-22,7,11,4,173.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,64.8,0.0,False
U000965,2026-01-01,2026-01,paid_social,ios,Yekaterinburg,manager,33.0,38.3,17.9,smart_onboarding,2026-01-01,4,10,3,97.4,True,True,True,False,0,0.0,False,False,True,True,False,0,,6.0,75.5,387.65,False
U000966,2026-04-19,2026-04,paid_social,ios,Saint Petersburg,junior_analyst,28.0,28.0,13.5,smart_onboarding,2026-04-19,6,9,4,143.3,True,True,True,True,990,990.0,False,False,True,True,False,0,,7.0,30.0,454.38,False
U000967,2026-01-08,2026-01,paid_social,desktop,Saint Petersburg,career_switcher,27.0,32.6,32.2,smart_onboarding,2026-01-08,6,3,2,139.5,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,45.2,431.92,False
U000968,2026-04-03,2026-04,paid_search,android,Kazan,student,40.0,65.8,17.5,control,2026-04-04,6,7,4,150.4,True,True,False,False,0,0.0,False,False,True,True,False,0,,6.0,62.2,371.7,False
U000969,2026-04-26,2026-04,email,ios,Novosibirsk,career_switcher,37.0,60.7,33.0,smart_onboarding,2026-04-26,8,9,4,153.6,True,True,True,False,0,0.0,False,False,False,False,False,0,,5.0,62.2,89.97,False
U000970,2026-04-07,2026-04,paid_search,android,Moscow,career_switcher,36.0,39.4,23.8,smart_onboarding,2026-04-08,5,1,1,85.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,41.3,558.91,False
U000971,2026-06-27,2026-06,email,android,Yekaterinburg,career_switcher,20.0,39.4,26.6,smart_onboarding,2026-06-28,6,5,0,83.0,False,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,39.6,72.81,False
U000972,2026-04-20,2026-04,paid_social,android,Yekaterinburg,manager,44.0,30.9,38.0,control,2026-04-20,2,2,1,67.8,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,10.0,23.2,399.42,False
U000973,2026-02-22,2026-02,organic,android,Yekaterinburg,other,18.0,95.3,18.5,smart_onboarding,2026-02-23,5,4,4,159.2,True,True,True,False,0,0.0,False,False,True,False,False,0,,6.0,60.2,0.0,False
U000974,2026-06-23,2026-06,paid_search,mobile_web,Moscow,junior_analyst,31.0,63.4,64.3,smart_onboarding,2026-06-24,3,8,3,96.1,True,True,False,False,0,0.0,False,False,True,False,False,0,,6.0,68.9,615.62,False
U000975,2026-01-21,2026-01,paid_search,ios,Other,manager,18.0,0.0,15.0,smart_onboarding,2026-01-22,5,5,0,162.3,False,True,False,False,0,0.0,False,False,True,False,False,0,,5.0,17.3,612.13,False
U000976,2026-06-25,2026-06,organic,android,Other,career_switcher,25.0,31.6,35.8,smart_onboarding,2026-06-26,5,4,3,99.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,57.6,0.0,False
U000977,2026-02-08,2026-02,email,desktop,Other,student,28.0,51.1,47.6,control,2026-02-08,3,4,3,104.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,53.3,62.93,False
U000978,2026-02-17,2026-02,paid_social,ios,Other,junior_analyst,21.0,73.7,68.9,control,2026-02-18,5,4,4,122.7,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,71.6,603.68,False
U000979,2026-06-21,2026-06,paid_social,ios,Novosibirsk,career_switcher,33.0,44.8,45.1,control,2026-06-22,8,6,3,176.0,True,True,False,False,0,0.0,False,True,False,False,False,1,3.0,7.0,61.1,674.8,False
U000980,2026-04-23,2026-04,paid_search,android,Saint Petersburg,student,18.0,44.4,22.9,control,2026-04-24,2,4,4,152.2,True,True,True,False,0,0.0,False,False,True,False,False,0,,8.0,47.0,587.0,False
U000981,2026-03-14,2026-03,email,desktop,Moscow,student,29.0,47.2,50.1,control,2026-03-14,5,0,0,54.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,47.6,68.6,False
U000982,2026-06-22,2026-06,organic,android,Saint Petersburg,student,26.0,43.0,56.1,control,2026-06-22,5,1,1,191.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,57.1,0.0,False
U000983,2026-05-20,2026-05,paid_search,desktop,Saint Petersburg,manager,36.0,35.1,22.0,smart_onboarding,2026-05-21,4,5,4,200.8,True,True,True,True,1490,1490.0,False,False,True,True,False,1,5.0,5.0,64.9,458.01,False
U000984,2026-03-31,2026-03,paid_search,desktop,Other,student,32.0,62.4,49.3,smart_onboarding,2026-03-31,9,7,6,232.3,True,True,False,False,0,0.0,False,False,True,False,False,1,3.0,4.0,89.3,419.74,False
U000985,2026-03-31,2026-03,influencer,ios,Yekaterinburg,junior_analyst,24.0,35.1,39.6,smart_onboarding,2026-04-01,9,9,5,210.3,True,True,True,True,2990,2990.0,False,False,True,True,False,0,,6.0,70.1,723.96,False
U000986,2026-03-02,2026-03,paid_social,android,Moscow,junior_analyst,34.0,73.9,36.8,smart_onboarding,2026-03-03,5,7,5,151.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,62.2,461.01,False
U000987,2026-04-07,2026-04,organic,desktop,Moscow,manager,25.0,36.9,36.5,control,2026-04-08,4,4,0,39.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,46.3,0.0,False
U000988,2026-06-06,2026-06,organic,desktop,Kazan,career_switcher,25.0,35.3,57.6,smart_onboarding,2026-06-07,8,4,3,114.4,True,True,True,True,990,990.0,False,False,True,False,True,0,,8.0,65.7,0.0,False
U000989,2026-04-25,2026-04,email,android,Kazan,student,36.0,35.0,31.4,control,2026-04-26,6,4,0,65.7,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,9.0,40.5,33.54,False
U000990,2026-02-10,2026-02,organic,desktop,Yekaterinburg,junior_analyst,39.0,42.7,68.5,control,2026-02-10,6,8,5,196.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,74.0,0.0,False
U000991,2026-05-27,2026-05,paid_search,android,Moscow,junior_analyst,27.0,76.7,63.7,control,2026-05-28,8,6,6,182.2,True,True,True,True,990,3960.0,False,False,True,True,False,0,,10.0,59.2,618.93,False
U000992,2026-02-21,2026-02,organic,ios,Saint Petersburg,career_switcher,18.0,33.9,34.4,smart_onboarding,2026-02-22,5,11,4,151.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,55.5,0.0,False
U000993,2026-05-02,2026-05,paid_search,ios,Moscow,junior_analyst,37.0,51.4,67.3,control,2026-05-03,4,8,5,129.2,True,True,True,False,0,0.0,False,False,False,False,False,0,,5.0,82.8,827.71,False
U000994,2026-04-20,2026-04,organic,ios,Moscow,career_switcher,19.0,34.0,73.4,control,2026-04-21,3,6,4,151.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,81.9,0.0,False
U000995,2026-02-09,2026-02,organic,android,Novosibirsk,career_switcher,28.0,41.0,56.9,smart_onboarding,2026-02-09,5,7,4,215.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,40.9,0.0,False
U000996,2026-02-04,2026-02,organic,desktop,Moscow,student,20.0,25.9,53.8,smart_onboarding,2026-02-04,3,3,2,155.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,50.0,0.0,False
U000997,2026-02-14,2026-02,email,desktop,Other,other,22.0,70.6,44.9,control,2026-02-14,5,8,7,194.7,True,True,False,True,1490,1490.0,False,False,True,True,False,0,,7.0,75.7,73.29,False
U000998,2026-03-14,2026-03,organic,android,Kazan,career_switcher,25.0,73.3,30.9,control,2026-03-14,4,3,2,92.0,True,True,True,False,0,0.0,False,False,True,True,False,0,,9.0,55.8,0.0,False
U000999,2026-05-25,2026-05,paid_search,android,Moscow,career_switcher,36.0,30.5,46.1,smart_onboarding,2026-05-25,2,3,3,126.9,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,57.4,277.97,False
U001000,2026-05-31,2026-05,paid_search,android,Moscow,junior_analyst,38.0,61.8,61.4,smart_onboarding,2026-05-31,4,5,4,148.0,True,True,True,True,2990,2990.0,False,False,True,False,True,0,,9.0,69.0,464.24,False
U001001,2026-03-04,2026-03,organic,android,Moscow,career_switcher,29.0,25.1,4.7,smart_onboarding,2026-03-05,7,8,4,186.3,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,34.3,0.0,False
U001002,2026-04-22,2026-04,paid_search,android,Kazan,other,26.0,36.5,23.1,smart_onboarding,2026-04-23,6,6,4,169.0,True,True,True,False,0,0.0,False,False,True,False,False,0,,9.0,29.4,718.87,False
U001003,2026-02-16,2026-02,paid_search,android,Moscow,career_switcher,18.0,16.5,37.4,control,2026-02-16,10,11,7,236.0,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,66.2,268.79,False
U001004,2026-06-19,2026-06,organic,mobile_web,Moscow,career_switcher,21.0,60.3,33.6,control,2026-06-20,5,2,2,84.3,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,62.8,0.0,False
U001005,2026-05-29,2026-05,influencer,android,Moscow,manager,20.0,19.7,8.6,control,2026-05-29,4,6,1,82.4,False,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,27.9,822.16,False
U001006,2026-06-19,2026-06,referral,ios,Saint Petersburg,manager,31.0,40.2,49.2,control,2026-06-19,5,3,2,150.9,True,True,True,True,1490,1490.0,False,True,False,False,True,1,3.0,9.0,60.3,169.45,False
U001007,2026-03-05,2026-03,paid_search,desktop,Moscow,manager,24.0,7.8,49.0,control,2026-03-06,2,1,0,19.5,False,True,False,False,0,0.0,False,True,False,False,False,1,4.0,6.0,34.6,453.12,False
U001008,2026-01-24,2026-01,paid_search,android,Other,junior_analyst,21.0,36.2,47.7,smart_onboarding,2026-01-24,7,7,3,151.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,45.3,552.32,False
U001009,2026-05-12,2026-05,organic,mobile_web,Kazan,career_switcher,18.0,32.2,53.2,control,2026-05-13,2,3,2,135.2,False,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,13.9,0.0,False
U001010,2026-02-18,2026-02,organic,ios,Kazan,career_switcher,30.0,27.4,37.0,control,2026-02-18,2,2,1,50.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,38.7,0.0,False
U001011,2026-03-02,2026-03,influencer,ios,Moscow,junior_analyst,29.0,21.2,53.8,control,2026-03-02,6,7,4,185.8,True,True,True,True,990,990.0,False,False,False,False,True,1,3.0,9.0,61.8,596.11,False
U001012,2026-05-17,2026-05,email,android,Saint Petersburg,career_switcher,30.0,43.4,53.1,smart_onboarding,2026-05-17,11,14,8,284.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,66.3,101.61,False
U001013,2026-01-18,2026-01,organic,ios,Kazan,student,27.0,27.6,30.6,control,2026-01-19,5,4,2,96.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,46.6,0.0,False
U001014,2026-04-20,2026-04,paid_social,android,Kazan,manager,25.0,37.5,24.9,smart_onboarding,2026-04-21,2,3,1,138.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,50.7,532.83,False
U001015,2026-06-16,2026-06,paid_search,mobile_web,Moscow,junior_analyst,32.0,53.1,48.5,control,2026-06-17,7,7,5,171.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,69.8,581.94,False
U001016,2026-03-07,2026-03,paid_social,desktop,Kazan,student,24.0,63.1,11.2,control,2026-03-08,6,6,2,131.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,42.9,240.06,False
U001017,2026-05-15,2026-05,influencer,ios,Moscow,other,30.0,77.9,2.3,control,2026-05-15,3,8,4,114.7,True,True,False,True,1990,1990.0,False,False,True,False,True,0,,8.0,68.3,730.76,False
U001018,2026-03-20,2026-03,referral,desktop,Moscow,career_switcher,29.0,63.1,27.3,control,2026-03-21,4,4,1,56.9,False,True,True,False,0,0.0,False,False,False,False,False,0,,9.0,44.0,141.42,False
U001019,2026-05-03,2026-05,email,android,Moscow,student,25.0,44.6,13.3,control,2026-05-04,8,10,2,167.6,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,48.0,32.76,False
U001020,2026-05-18,2026-05,paid_social,desktop,Saint Petersburg,manager,,51.1,12.9,smart_onboarding,2026-05-19,8,9,7,253.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,68.7,389.24,False
U001021,2026-04-04,2026-04,email,mobile_web,Saint Petersburg,manager,25.0,31.1,52.3,smart_onboarding,2026-04-04,8,6,4,179.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,55.3,68.78,False
U001022,2026-04-07,2026-04,email,android,Other,junior_analyst,24.0,33.3,44.5,smart_onboarding,2026-04-08,8,9,6,219.0,True,True,True,False,0,0.0,False,False,False,False,False,0,,9.0,66.4,64.55,False
U001023,2026-02-16,2026-02,email,android,Saint Petersburg,manager,18.0,26.2,56.1,control,2026-02-17,6,5,4,138.5,True,True,True,True,1990,1990.0,False,False,True,True,False,0,,6.0,76.1,96.89,False
U001024,2026-05-23,2026-05,paid_search,android,Other,junior_analyst,26.0,26.6,37.5,smart_onboarding,2026-05-24,5,4,2,162.2,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,46.8,435.89,False
U001025,2026-04-11,2026-04,organic,ios,Novosibirsk,career_switcher,34.0,11.5,48.1,smart_onboarding,2026-04-11,3,5,4,124.1,True,True,True,False,0,0.0,False,False,True,True,False,0,,9.0,67.1,0.0,False
U001026,2026-05-06,2026-05,paid_search,desktop,Yekaterinburg,career_switcher,23.0,19.0,48.7,smart_onboarding,2026-05-07,12,10,3,189.8,True,True,False,False,0,0.0,False,False,True,True,False,0,,4.0,49.4,383.99,False
U001027,2026-04-28,2026-04,paid_social,desktop,Novosibirsk,student,28.0,45.1,49.1,smart_onboarding,2026-04-28,5,3,1,91.1,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,7.0,35.0,448.31,False
U001028,2026-03-13,2026-03,paid_social,mobile_web,Saint Petersburg,student,41.0,64.9,57.2,control,2026-03-13,3,5,2,88.3,False,True,False,False,0,0.0,False,False,True,False,False,0,,3.0,72.7,515.75,False
U001029,2026-04-25,2026-04,paid_social,desktop,Moscow,student,22.0,40.7,23.3,control,2026-04-26,3,3,1,53.9,False,True,False,False,0,0.0,False,True,False,False,False,1,3.0,7.0,54.1,369.15,False
U001030,2026-05-31,2026-05,influencer,ios,Moscow,career_switcher,32.0,28.7,90.6,control,2026-05-31,5,6,2,172.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,51.0,856.81,False
U001031,2026-01-20,2026-01,email,android,Other,junior_analyst,36.0,45.2,36.1,smart_onboarding,2026-01-20,7,10,4,158.3,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,58.0,95.3,False
U001032,2026-05-17,2026-05,paid_social,desktop,Novosibirsk,manager,18.0,29.5,18.0,control,2026-05-17,4,2,1,114.6,False,True,False,False,0,0.0,False,True,False,False,False,0,,6.0,19.1,678.23,False
U001033,2026-01-31,2026-01,organic,ios,Saint Petersburg,career_switcher,25.0,34.9,48.9,control,2026-02-01,5,9,3,188.0,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,63.6,0.0,False
U001034,2026-05-05,2026-05,organic,android,Moscow,student,32.0,35.8,53.4,control,2026-05-06,4,4,3,162.2,True,True,False,False,0,0.0,False,False,False,False,False,0,,10.0,42.4,0.0,False
U001035,2026-03-16,2026-03,paid_social,ios,Other,career_switcher,34.0,28.6,42.2,smart_onboarding,2026-03-16,7,7,3,161.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,73.0,796.95,False
U001036,2026-01-27,2026-01,paid_search,desktop,Other,career_switcher,26.0,43.5,44.7,control,2026-01-28,1,0,0,67.5,False,False,False,False,0,0.0,False,False,False,False,False,0,,8.0,43.2,580.22,False
U001037,2026-01-05,2026-01,paid_social,desktop,Yekaterinburg,manager,29.0,46.3,52.2,control,2026-01-06,1,3,3,97.1,True,True,True,True,1990,1990.0,False,False,False,False,True,0,,8.0,73.3,183.25,False
