user_id,experiment_group,assigned_at,experiment_name
U001951,smart_onboarding,2026-03-22,smart_onboarding_v1
U001952,control,2026-05-15,smart_onboarding_v1
U001953,smart_onboarding,2026-03-22,smart_onboarding_v1
U001954,smart_onboarding,2026-04-19,smart_onboarding_v1
U001955,control,2026-02-17,smart_onboarding_v1
U001956,control,2026-04-02,smart_onboarding_v1
U001957,smart_onboarding,2026-04-01,smart_onboarding_v1
U001958,control,2026-01-30,smart_onboarding_v1
U001959,smart_onboarding,2026-06-15,smart_onboarding_v1
U001960,control,2026-01-05,smart_onboarding_v1
U001961,smart_onboarding,2026-01-31,smart_onboarding_v1
U001962,smart_onboarding,2026-05-01,smart_onboarding_v1
U001963,smart_onboarding,2026-05-11,smart_onboarding_v1
U001964,smart_onboarding,2026-06-08,smart_onboarding_v1
U001965,control,2026-02-13,smart_onboarding_v1
U001966,smart_onboarding,2026-04-10,smart_onboarding_v1
U001967,smart_onboarding,2026-03-21,smart_onboarding_v1
U001968,control,2026-05-10,smart_onboarding_v1
U001969,control,2026-01-11,smart_onboarding_v1
U001970,control,2026-06-27,smart_onboarding_v1
U001971,control,2026-02-01,smart_onboarding_v1
U001972,control,2026-06-04,smart_onboarding_v1
U001973,control,2026-06-26,smart_onboarding_v1
U001974,control,2026-05-24,smart_onboarding_v1
U001975,smart_onboarding,2026-04-15,smart_onboarding_v1
U001976,smart_onboarding,2026-04-20,smart_onboarding_v1
U001977,control,2026-01-14,smart_onboarding_v1
U001978,control,2026-04-22,smart_onboarding_v1
U001979,control,2026-03-03,smart_onboarding_v1
U001980,smart_onboarding,2026-02-27,smart_onboarding_v1
U001981,control,2026-04-12,smart_onboarding_v1
U001982,control,2026-02-15,smart_onboarding_v1
U001983,smart_onboarding,2026-02-15,smart_onboarding_v1
U001984,smart_onboarding,2026-02-08,smart_onboarding_v1
U001985,control,2026-03-20,smart_onboarding_v1
U001986,smart_onboarding,2026-02-25,smart_onboarding_v1
U001987,smart_onboarding,2026-04-17,smart_onboarding_v1
U001988,smart_onboarding,2026-03-18,smart_onboarding_v1
U001989,smart_onboarding,2026-02-18,smart_onboarding_v1
U001990,smart_onboarding,2026-05-06,smart_onboarding_v1
U001991,control,2026-06-02,smart_onboarding_v1
U001992,control,2026-02-16,smart_onboarding_v1
U001993,control,2026-03-11,smart_onboarding_v1
U001994,control,2026-02-25,smart_onboarding_v1
U001995,control,2026-06-10,smart_onboarding_v1
U001996,smart_onboarding,2026-06-21,smart_onboarding_v1
U001997,control,2026-03-02,smart_onboarding_v1
U001998,smart_onboarding,2026-04-10,smart_onboarding_v1
U001999,control,2026-06-03,smart_onboarding_v1
U002000,smart_onboarding,2026-03-27,smart_onboarding_v1
U002001,smart_onboarding,2026-04-15,smart_onboarding_v1
U002002,control,2026-05-24,smart_onboarding_v1
U002003,smart_onboarding,2026-01-17,smart_onboarding_v1
U002004,smart_onboarding,2026-04-04,smart_onboarding_v1
U002005,control,2026-02-03,smart_onboarding_v1
U002006,smart_onboarding,2026-03-13,smart_onboarding_v1
U002007,smart_onboarding,2026-06-30,smart_onboarding_v1
U002008,smart_onboarding,2026-06-10,smart_onboarding_v1
U002009,control,2026-03-26,smart_onboarding_v1
U002010,smart_onboarding,2026-01-03,smart_onboarding_v1
U002011,control,2026-04-26,smart_onboarding_v1
U002012,control,2026-01-28,smart_onboarding_v1
U002013,control,2026-05-23,smart_onboarding_v1
U002014,control,2026-05-09,smart_onboarding_v1
U002015,smart_onboarding,2026-04-23,smart_onboarding_v1
U002016,smart_onboarding,2026-05-08,smart_onboarding_v1
U002017,smart_onboarding,2026-02-25,smart_onboarding_v1
U002018,smart_onboarding,2026-05-13,smart_onboarding_v1
U002019,control,2026-05-20,smart_onboarding_v1
U002020,smart_onboarding,2026-04-21,smart_onboarding_v1
U002021,smart_onboarding,2026-01-02,smart_onboarding_v1
U002022,control,2026-01-14,smart_onboarding_v1
U002023,control,2026-04-27,smart_onboarding_v1
U002024,control,2026-01-30,smart_onboarding_v1
U002025,control,2026-03-03,smart_onboarding_v1
U002026,control,2026-01-25,smart_onboarding_v1
U002027,smart_onboarding,2026-06-22,smart_onboarding_v1
U002028,control,2026-05-26,smart_onboarding_v1
U002029,control,2026-05-04,smart_onboarding_v1
U002030,control,2026-06-21,smart_onboarding_v1
U002031,control,2026-02-16,smart_onboarding_v1
U002032,control,2026-04-19,smart_onboarding_v1
U002033,control,2026-03-22,smart_onboarding_v1
U002034,smart_onboarding,2026-06-14,smart_onboarding_v1
U002035,smart_onboarding,2026-06-30,smart_onboarding_v1
U002036,smart_onboarding,2026-04-23,smart_onboarding_v1
U002037,control,2026-02-27,smart_onboarding_v1
U002038,smart_onboarding,2026-06-12,smart_onboarding_v1
U002039,smart_onboarding,2026-03-22,smart_onboarding_v1
U002040,smart_onboarding,2026-01-28,smart_onboarding_v1
U002041,smart_onboarding,2026-04-22,smart_onboarding_v1
U002042,smart_onboarding,2026-02-19,smart_onboarding_v1
U002043,control,2026-05-13,smart_onboarding_v1
U002044,smart_onboarding,2026-01-24,smart_onboarding_v1
U002045,control,2026-03-21,smart_onboarding_v1
U002046,smart_onboarding,2026-01-10,smart_onboarding_v1
U002047,smart_onboarding,2026-06-13,smart_onboarding_v1
U002048,control,2026-03-26,smart_onboarding_v1
U002049,smart_onboarding,2026-03-28,smart_onboarding_v1
U002050,smart_onboarding,2026-05-24,smart_onboarding_v1
U002051,smart_onboarding,2026-05-13,smart_onboarding_v1
U002052,smart_onboarding,2026-03-27,smart_onboarding_v1
U002053,smart_onboarding,2026-03-03,smart_onboarding_v1
U002054,smart_onboarding,2026-03-07,smart_onboarding_v1
U002055,control,2026-06-07,smart_onboarding_v1
U002056,smart_onboarding,2026-01-27,smart_onboarding_v1
U002057,smart_onboarding,2026-02-16,smart_onboarding_v1
U002058,smart_onboarding,2026-01-19,smart_onboarding_v1
U002059,smart_onboarding,2026-01-08,smart_onboarding_v1
U002060,smart_onboarding,2026-05-02,smart_onboarding_v1
U002061,control,2026-06-17,smart_onboarding_v1
U002062,smart_onboarding,2026-06-06,smart_onboarding_v1
U002063,smart_onboarding,2026-06-14,smart_onboarding_v1
U002064,smart_onboarding,2026-04-14,smart_onboarding_v1
U002065,control,2026-05-04,smart_onboarding_v1
U002066,control,2026-06-18,smart_onboarding_v1
U002067,smart_onboarding,2026-06-16,smart_onboarding_v1
U002068,smart_onboarding,2026-01-23,smart_onboarding_v1
U002069,smart_onboarding,2026-04-01,smart_onboarding_v1
U002070,smart_onboarding,2026-04-07,smart_onboarding_v1
U002071,smart_onboarding,2026-05-26,smart_onboarding_v1
U002072,smart_onboarding,2026-01-25,smart_onboarding_v1
U002073,smart_onboarding,2026-01-27,smart_onboarding_v1
U002074,control,2026-06-27,smart_onboarding_v1
U002075,control,2026-03-27,smart_onboarding_v1
U002076,smart_onboarding,2026-06-19,smart_onboarding_v1
U002077,control,2026-06-02,smart_onboarding_v1
U002078,control,2026-05-28,smart_onboarding_v1
U002079,smart_onboarding,2026-01-26,smart_onboarding_v1
U002080,smart_onboarding,2026-04-30,smart_onboarding_v1
U002081,control,2026-05-28,smart_onboarding_v1
U002082,control,2026-02-22,smart_onboarding_v1
U002083,control,2026-01-22,smart_onboarding_v1
U002084,control,2026-02-09,smart_onboarding_v1
U002085,control,2026-01-10,smart_onboarding_v1
U002086,smart_onboarding,2026-02-08,smart_onboarding_v1
U002087,smart_onboarding,2026-03-27,smart_onboarding_v1
U002088,control,2026-04-14,smart_onboarding_v1
U002089,smart_onboarding,2026-01-17,smart_onboarding_v1
U002090,smart_onboarding,2026-02-23,smart_onboarding_v1
U002091,smart_onboarding,2026-06-12,smart_onboarding_v1
U002092,smart_onboarding,2026-04-09,smart_onboarding_v1
U002093,control,2026-01-18,smart_onboarding_v1
U002094,control,2026-06-23,smart_onboarding_v1
U002095,smart_onboarding,2026-06-03,smart_onboarding_v1
U002096,smart_onboarding,2026-03-25,smart_onboarding_v1
U002097,control,2026-04-28,smart_onboarding_v1
U002098,control,2026-01-17,smart_onboarding_v1
U002099,control,2026-04-16,smart_onboarding_v1
U002100,smart_onboarding,2026-04-17,smart_onboarding_v1
U002101,control,2026-06-20,smart_onboarding_v1
U002102,control,2026-04-29,smart_onboarding_v1
U002103,smart_onboarding,2026-06-14,smart_onboarding_v1
U002104,smart_onboarding,2026-01-05,smart_onboarding_v1
U002105,smart_onboarding,2026-03-27,smart_onboarding_v1
U002106,smart_onboarding,2026-04-26,smart_onboarding_v1
U002107,control,2026-04-15,smart_onboarding_v1
U002108,smart_onboarding,2026-04-27,smart_onboarding_v1
U002109,smart_onboarding,2026-06-08,smart_onboarding_v1
U002110,smart_onboarding,2026-05-25,smart_onboarding_v1
U002111,smart_onboarding,2026-03-26,smart_onboarding_v1
U002112,control,2026-05-09,smart_onboarding_v1
U002113,control,2026-05-17,smart_onboarding_v1
U002114,control,2026-01-12,smart_onboarding_v1
U002115,smart_onboarding,2026-04-25,smart_onboarding_v1
U002116,smart_onboarding,2026-02-22,smart_onboarding_v1
U002117,smart_onboarding,2026-04-29,smart_onboarding_v1
U002118,smart_onboarding,2026-02-15,smart_onboarding_v1
U002119,control,2026-04-06,smart_onboarding_v1
U002120,smart_onboarding,2026-05-28,smart_onboarding_v1
U002121,smart_onboarding,2026-05-14,smart_onboarding_v1
U002122,smart_onboarding,2026-06-17,smart_onboarding_v1
U002123,smart_onboarding,2026-01-17,smart_onboarding_v1
U002124,smart_onboarding,2026-05-14,smart_onboarding_v1
U002125,control,2026-05-11,smart_onboarding_v1
U002126,smart_onboarding,2026-05-23,smart_onboarding_v1
U002127,smart_onboarding,2026-02-06,smart_onboarding_v1
U002128,smart_onboarding,2026-01-20,smart_onboarding_v1
U002129,control,2026-06-13,smart_onboarding_v1
U002130,control,2026-02-03,smart_onboarding_v1
U002131,smart_onboarding,2026-03-01,smart_onboarding_v1
U002132,smart_onboarding,2026-02-21,smart_onboarding_v1
U002133,control,2026-05-18,smart_onboarding_v1
U002134,control,2026-05-31,smart_onboarding_v1
U002135,control,2026-03-05,smart_onboarding_v1
U002136,smart_onboarding,2026-06-24,smart_onboarding_v1
U002137,smart_onboarding,2026-01-16,smart_onboarding_v1
U002138,smart_onboarding,2026-04-30,smart_onboarding_v1
U002139,smart_onboarding,2026-02-11,smart_onboarding_v1
U002140,smart_onboarding,2026-05-02,smart_onboarding_v1
U002141,smart_onboarding,2026-04-30,smart_onboarding_v1
U002142,smart_onboarding,2026-05-11,smart_onboarding_v1
U002143,smart_onboarding,2026-02-12,smart_onboarding_v1
U002144,control,2026-01-23,smart_onboarding_v1
U002145,smart_onboarding,2026-01-28,smart_onboarding_v1
U002146,control,2026-04-06,smart_onboarding_v1
U002147,control,2026-06-27,smart_onboarding_v1
U002148,smart_onboarding,2026-04-23,smart_onboarding_v1
U002149,control,2026-03-08,smart_onboarding_v1
U002150,smart_onboarding,2026-01-19,smart_onboarding_v1
U002151,smart_onboarding,2026-01-16,smart_onboarding_v1
U002152,control,2026-05-10,smart_onboarding_v1
U002153,control,2026-06-05,smart_onboarding_v1
U002154,control,2026-01-26,smart_onboarding_v1
U002155,control,2026-03-31,smart_onboarding_v1
U002156,smart_onboarding,2026-02-25,smart_onboarding_v1
U002157,smart_onboarding,2026-04-19,smart_onboarding_v1
U002158,control,2026-02-01,smart_onboarding_v1
U002159,smart_onboarding,2026-06-23,smart_onboarding_v1
U002160,smart_onboarding,2026-05-17,smart_onboarding_v1
U002161,smart_onboarding,2026-04-25,smart_onboarding_v1
U002162,smart_onboarding,2026-02-22,smart_onboarding_v1
U002163,smart_onboarding,2026-04-26,smart_onboarding_v1
U002164,smart_onboarding,2026-05-13,smart_onboarding_v1
U002165,smart_onboarding,2026-03-13,smart_onboarding_v1
U002166,smart_onboarding,2026-05-09,smart_onboarding_v1
U002167,smart_onboarding,2026-01-26,smart_onboarding_v1
U002168,control,2026-05-31,smart_onboarding_v1
U002169,smart_onboarding,2026-03-07,smart_onboarding_v1
U002170,smart_onboarding,2026-06-19,smart_onboarding_v1
U002171,smart_onboarding,2026-04-15,smart_onboarding_v1
U002172,control,2026-05-19,smart_onboarding_v1
U002173,smart_onboarding,2026-06-26,smart_onboarding_v1
U002174,smart_onboarding,2026-05-27,smart_onboarding_v1
U002175,control,2026-05-31,smart_onboarding_v1
U002176,smart_onboarding,2026-02-19,smart_onboarding_v1
U002177,control,2026-04-08,smart_onboarding_v1
U002178,control,2026-02-17,smart_onboarding_v1
U002179,smart_onboarding,2026-04-20,smart_onboarding_v1
U002180,control,2026-01-25,smart_onboarding_v1
U002181,control,2026-06-01,smart_onboarding_v1
U002182,smart_onboarding,2026-01-22,smart_onboarding_v1
U002183,smart_onboarding,2026-01-05,smart_onboarding_v1
U002184,smart_onboarding,2026-03-04,smart_onboarding_v1
U002185,control,2026-06-24,smart_onboarding_v1
U002186,control,2026-04-28,smart_onboarding_v1
U002187,smart_onboarding,2026-04-20,smart_onboarding_v1
U002188,control,2026-02-10,smart_onboarding_v1
U002189,smart_onboarding,2026-03-26,smart_onboarding_v1
U002190,control,2026-06-28,smart_onboarding_v1
U002191,smart_onboarding,2026-06-17,smart_onboarding_v1
U002192,control,2026-06-09,smart_onboarding_v1
U002193,smart_onboarding,2026-06-02,smart_onboarding_v1
U002194,smart_onboarding,2026-05-07,smart_onboarding_v1
U002195,smart_onboarding,2026-01-22,smart_onboarding_v1
U002196,control,2026-03-10,smart_onboarding_v1
U002197,control,2026-01-17,smart_onboarding_v1
U002198,control,2026-03-10,smart_onboarding_v1
U002199,control,2026-01-05,smart_onboarding_v1
U002200,control,2026-05-29,smart_onboarding_v1
U002201,smart_onboarding,2026-05-23,smart_onboarding_v1
U002202,smart_onboarding,2026-06-10,smart_onboarding_v1
U002203,control,2026-03-04,smart_onboarding_v1
U002204,control,2026-06-15,smart_onboarding_v1
U002205,smart_onboarding,2026-01-15,smart_onboarding_v1
U002206,smart_onboarding,2026-04-09,smart_onboarding_v1
U002207,smart_onboarding,2026-02-18,smart_onboarding_v1
U002208,smart_onboarding,2026-06-11,smart_onboarding_v1
U002209,control,2026-03-20,smart_onboarding_v1
U002210,smart_onboarding,2026-05-17,smart_onboarding_v1
U002211,smart_onboarding,2026-03-02,smart_onboarding_v1
U002212,smart_onboarding,2026-03-04,smart_onboarding_v1
U002213,smart_onboarding,2026-03-04,smart_onboarding_v1
U002214,smart_onboarding,2026-03-05,smart_onboarding_v1
U002215,control,2026-02-23,smart_onboarding_v1
U002216,smart_onboarding,2026-05-08,smart_onboarding_v1
U002217,control,2026-03-28,smart_onboarding_v1
U002218,control,2026-04-20,smart_onboarding_v1
U002219,control,2026-01-26,smart_onboarding_v1
U002220,smart_onboarding,2026-06-06,smart_onboarding_v1
U002221,smart_onboarding,2026-02-03,smart_onboarding_v1
U002222,smart_onboarding,2026-04-29,smart_onboarding_v1
U002223,control,2026-03-18,smart_onboarding_v1
U002224,smart_onboarding,2026-01-04,smart_onboarding_v1
U002225,smart_onboarding,2026-02-09,smart_onboarding_v1
U002226,smart_onboarding,2026-02-26,smart_onboarding_v1
U002227,smart_onboarding,2026-05-18,smart_onboarding_v1
U002228,control,2026-06-20,smart_onboarding_v1
U002229,control,2026-03-01,smart_onboarding_v1
U002230,control,2026-06-24,smart_onboarding_v1
U002231,control,2026-04-04,smart_onboarding_v1
U002232,control,2026-02-02,smart_onboarding_v1
U002233,smart_onboarding,2026-01-03,smart_onboarding_v1
U002234,smart_onboarding,2026-01-16,smart_onboarding_v1
U002235,smart_onboarding,2026-05-31,smart_onboarding_v1
U002236,smart_onboarding,2026-01-19,smart_onboarding_v1
U002237,control,2026-06-09,smart_onboarding_v1
U002238,smart_onboarding,2026-06-29,smart_onboarding_v1
U002239,control,2026-06-30,smart_onboarding_v1
U002240,smart_onboarding,2026-02-20,smart_onboarding_v1
U002241,smart_onboarding,2026-03-30,smart_onboarding_v1
U002242,control,2026-01-26,smart_onboarding_v1
U002243,control,2026-04-19,smart_onboarding_v1
U002244,smart_onboarding,2026-02-23,smart_onboarding_v1
U002245,control,2026-02-07,smart_onboarding_v1
U002246,control,2026-05-14,smart_onboarding_v1
U002247,control,2026-04-26,smart_onboarding_v1
U002248,control,2026-01-02,smart_onboarding_v1
U002249,control,2026-04-30,smart_onboarding_v1
U002250,smart_onboarding,2026-01-22,smart_onboarding_v1
U002251,control,2026-04-30,smart_onboarding_v1
U002252,smart_onboarding,2026-03-15,smart_onboarding_v1
U002253,smart_onboarding,2026-03-19,smart_onboarding_v1
U002254,smart_onboarding,2026-05-21,smart_onboarding_v1
U002255,smart_onboarding,2026-02-01,smart_onboarding_v1
U002256,smart_onboarding,2026-04-04,smart_onboarding_v1
U002257,control,2026-05-29,smart_onboarding_v1
U002258,smart_onboarding,2026-04-20,smart_onboarding_v1
U002259,control,2026-06-12,smart_onboarding_v1
U002260,smart_onboarding,2026-02-24,smart_onboarding_v1
U002261,smart_onboarding,2026-03-04,smart_onboarding_v1
U002262,control,2026-06-23,smart_onboarding_v1
U002263,smart_onboarding,2026-06-18,smart_onboarding_v1
U002264,smart_onboarding,2026-06-12,smart_onboarding_v1
U002265,control,2026-01-13,smart_onboarding_v1
U002266,smart_onboarding,2026-06-16,smart_onboarding_v1
U002267,control,2026-02-19,smart_onboarding_v1
U002268,smart_onboarding,2026-02-27,smart_onboarding_v1
U002269,smart_onboarding,2026-05-25,smart_onboarding_v1
U002270,smart_onboarding,2026-01-10,smart_onboarding_v1
U002271,control,2026-04-03,smart_onboarding_v1
U002272,control,2026-03-08,smart_onboarding_v1
U002273,smart_onboarding,2026-06-09,smart_onboarding_v1
U002274,control,2026-05-05,smart_onboarding_v1
U002275,smart_onboarding,2026-03-15,smart_onboarding_v1
U002276,control,2026-01-31,smart_onboarding_v1
U002277,smart_onboarding,2026-01-02,smart_onboarding_v1
U002278,control,2026-02-19,smart_onboarding_v1
U002279,control,2026-01-06,smart_onboarding_v1
U002280,smart_onboarding,2026-06-04,smart_onboarding_v1
U002281,smart_onboarding,2026-05-17,smart_onboarding_v1
U002282,control,2026-03-23,smart_onboarding_v1
U002283,smart_onboarding,2026-03-07,smart_onboarding_v1
U002284,smart_onboarding,2026-03-14,smart_onboarding_v1
U002285,control,2026-03-18,smart_onboarding_v1
U002286,smart_onboarding,2026-01-09,smart_onboarding_v1
U002287,control,2026-01-19,smart_onboarding_v1
U002288,control,2026-01-21,smart_onboarding_v1
U002289,smart_onboarding,2026-04-14,smart_onboarding_v1
U002290,control,2026-05-07,smart_onboarding_v1
U002291,smart_onboarding,2026-01-23,smart_onboarding_v1
U002292,smart_onboarding,2026-04-13,smart_onboarding_v1
U002293,smart_onboarding,2026-05-10,smart_onboarding_v1
U002294,control,2026-04-09,smart_onboarding_v1
U002295,smart_onboarding,2026-06-15,smart_onboarding_v1
U002296,smart_onboarding,2026-03-07,smart_onboarding_v1
U002297,smart_onboarding,2026-01-25,smart_onboarding_v1
U002298,smart_onboarding,2026-02-27,smart_onboarding_v1
U002299,smart_onboarding,2026-04-09,smart_onboarding_v1
U002300,control,2026-04-03,smart_onboarding_v1
U002301,smart_onboarding,2026-02-26,smart_onboarding_v1
U002302,control,2026-04-28,smart_onboarding_v1
